encounter_id,dbscan,kmeans
11573118,5,0
11573388,7,2
11573862,4,0
11574306,6,2
11575212,3,0
11581626,4,0
11598126,6,2
11634882,6,1
11639670,5,1
11642766,5,0
11653992,4,0
11659914,5,0
11662542,4,0
11664642,4,0
11665434,8,2
11665692,8,2
11665698,6,2
11667366,8,2
11669718,5,0
11670018,8,2
11673618,1,0
11688882,7,2
11690058,9,2
11690358,7,2
11691306,7,2
11693220,5,0
11698074,1,0
11702652,5,0
11702694,5,0
11703846,7,2
11704542,2,0
11707140,9,2
11707326,4,0
11714820,4,1
11720430,8,2
11723160,6,2
11737752,1,0
11745954,7,2
11749704,5,0
11751744,6,2
11755848,7,2
11756178,7,2
11797506,4,0
11801424,6,2
11808090,7,2
11827404,6,2
11828052,6,2
11831568,6,1
11833428,7,2
11833734,5,0
11834154,7,2
11834910,5,0
11841024,5,0
11847840,4,0
11859144,4,0
11877678,7,2
11883264,5,0
11894436,3,0
11905056,7,2
11916666,7,1
11926770,5,0
11930628,6,2
11932098,7,1
11936340,6,2
11937648,4,1
11939178,6,2
11941500,5,0
11941710,7,2
11945154,6,2
11945370,8,2
11947740,4,0
11948952,6,2
11973216,6,2
11977920,6,2
11988438,4,0
11989230,6,1
12013956,5,0
12018396,5,0
12023508,5,0
12023928,8,2
12024726,5,0
12026076,7,2
12026568,7,2
12028800,1,0
12032022,7,2
12051462,7,1
12058722,6,1
12059232,4,0
12064386,6,1
12067674,4,0
12070494,6,2
12072024,6,2
12073620,7,2
12073650,7,1
12079572,5,0
12082878,1,0
12090540,7,1
12092580,1,0
12093558,7,2
12093606,7,2
12094656,4,1
12099714,7,2
12100434,7,2
12103464,3,0
12103812,3,0
12111816,7,2
12112146,8,1
12112644,8,2
12116532,4,0
12117522,8,2
12118584,8,2
12119022,7,2
12119112,7,2
12126300,5,0
12127998,5,0
12128076,6,2
12130686,5,0
12132756,5,0
12134712,7,2
12137514,5,1
12142584,6,2
12151440,7,2
12174300,6,2
12175656,7,2
12177642,8,1
12189120,7,2
12195780,6,2
12207306,6,1
12207852,5,0
12214194,1,0
12216948,6,2
12217092,8,2
12227610,7,2
12228258,7,2
12262308,5,0
12277398,5,0
12283968,4,0
12286464,7,2
12302580,6,2
12309516,5,1
12315474,5,0
12320694,5,0
12321084,7,2
12355626,8,2
12356958,4,1
12367974,7,2
12375882,6,2
12377538,5,0
12383904,5,0
12385578,4,0
12386436,4,0
12388008,5,0
12397128,5,0
12430818,7,2
12433164,5,0
12448770,7,1
12451536,6,2
12452112,6,1
12455328,2,0
12457776,7,2
12460440,4,0
12468768,7,2
12468780,6,1
12472302,8,1
12476250,4,0
12477216,6,1
12509694,5,0
12512544,5,0
12520062,5,1
12521232,5,0
12533928,5,0
12540834,3,0
12549666,5,0
12549966,5,0
12551334,6,1
12555738,3,0
12556980,7,2
12559926,6,2
12560352,6,2
12561348,8,2
12563526,4,0
12566880,6,2
12567660,3,0
12569490,3,0
12573588,5,1
12575436,7,2
12576570,5,1
12578112,3,0
12578700,5,0
12583806,4,0
12583980,6,1
12586650,5,0
12613836,7,1
12614334,6,2
12623490,4,0
12639234,6,2
12649218,6,2
12651336,5,0
12652116,8,1
12656262,1,0
12657654,3,0
12658128,8,2
12660144,1,0
12661728,5,1
12662898,8,2
12663690,7,2
12669024,6,2
12715680,5,0
12731364,8,1
12738732,6,2
12739332,5,0
12746892,6,2
12750972,5,0
12752094,6,2
12763212,7,1
12768384,4,0
12769050,6,2
12771876,5,0
12771888,4,0
12772944,3,0
12810714,6,2
12813312,5,1
12816936,6,1
12818244,7,2
12819396,4,0
12827964,5,0
12831804,5,0
12831834,5,0
12839190,5,0
12840018,1,0
12843810,6,1
12844728,8,2
12846090,8,2
12846246,5,1
12852246,3,0
12860424,5,0
12860556,5,0
12863172,4,0
12866562,7,1
12882954,3,0
12890952,4,1
12915144,8,2
12930768,6,1
12938934,5,0
12941652,5,0
12962814,7,1
12979032,7,1
12982038,6,2
12988914,4,0
13002462,6,2
13010370,8,2
13016880,4,0
13024104,5,0
13026294,4,0
13027782,5,0
13033824,8,2
13034742,4,0
13038090,2,0
13041552,6,2
13047498,7,2
13048524,8,2
13048866,7,2
13050138,4,0
13051824,7,2
13055868,7,2
13055892,4,0
13056282,5,0
13056360,8,2
13062414,5,0
13063740,7,2
13066752,8,2
13067034,8,2
13067634,5,0
13070280,4,0
13070730,6,2
13110690,6,1
13126956,4,0
13131516,1,0
13133328,5,0
13138032,1,0
13139712,7,2
13139940,5,0
13140996,6,1
13148886,4,1
13162746,6,1
13164612,6,2
13166040,9,2
13167162,2,0
13169532,5,0
13169742,8,2
13174704,5,0
13175082,6,1
13176132,7,2
13190916,4,0
13198794,5,0
13213242,6,2
13229772,8,2
13235232,7,2
13246944,4,0
13257384,3,1
13257528,4,0
13258056,5,0
13261422,6,2
13262262,7,2
13319550,7,2
13320024,7,2
13320570,7,1
13327074,5,0
13330092,5,0
13337754,7,2
13347096,7,2
13347240,3,0
13347300,4,0
13348212,6,2
13348992,2,0
13381938,4,0
13396914,3,0
13416672,4,0
13418214,3,0
13426668,7,2
13429698,6,2
13433244,7,2
13433760,6,2
13439490,5,0
13439532,7,2
13439898,5,0
13475166,8,2
13484184,5,0
13502208,7,2
13502808,8,2
13504662,3,0
13505430,7,2
13506864,4,0
13514256,5,0
13514322,6,2
13515804,7,2
13518198,5,0
13519698,4,0
13534038,5,0
13534386,6,2
13534602,6,2
13535856,3,0
13545732,7,2
13559022,8,2
13560666,5,0
13563012,6,2
13570998,8,2
13576446,8,2
13597380,4,0
13603422,5,0
13604076,1,0
13641960,6,1
13652082,7,2
13652892,1,0
13655088,4,0
13659576,5,0
13660968,6,2
13663020,7,2
13670784,8,2
13677576,8,2
13678662,5,0
13691916,7,2
13693254,4,0
13734048,0,0
13756188,7,1
13758630,4,0
13759590,4,0
13762284,6,2
13800630,7,2
13800636,4,0
13801518,4,0
13809060,8,2
13812276,6,2
13815996,6,1
13827372,8,2
13833312,5,0
13839108,7,2
13844448,8,1
13845516,4,0
13847514,4,0
13853292,6,2
13853310,4,0
13853598,5,0
13858512,8,1
13859688,6,2
13861296,6,2
13916286,7,2
13918476,3,0
13925256,7,2
13932108,6,2
13935624,5,1
13941942,7,1
13943142,6,2
13945182,3,0
13946106,6,2
13949466,7,2
13952244,6,2
14005782,1,0
14012010,0,0
14026980,7,2
14030106,7,2
14031720,4,0
14031948,6,2
14038146,6,2
14038278,4,0
14053560,7,2
14053824,7,1
14055972,7,2
14056032,1,0
14057166,5,0
14057250,5,0
14058954,6,2
14059884,5,0
14067864,6,2
14068950,4,0
14074620,7,2
14076582,5,0
14076696,2,0
14077452,5,0
14095068,6,1
14136546,2,0
14146716,7,2
14147142,4,0
14156094,7,2
14162172,7,2
14165220,8,1
14171700,6,2
14176182,6,2
14198376,7,2
14251926,8,2
14252202,6,2
14259024,8,2
14268894,7,1
14270502,6,1
14272800,3,0
14275302,3,0
14275458,5,0
14279280,7,2
14290872,7,2
14306628,4,0
14319012,8,2
14320350,5,0
14321634,4,0
14323146,6,1
14343942,6,2
14355054,7,2
14357952,7,2
14367996,8,2
14369772,8,2
14372784,6,2
14375418,4,1
14377968,3,0
14409084,6,2
14417982,7,1
14441808,6,2
14452500,5,0
14457870,7,1
14462742,8,1
14471412,5,0
14472834,6,2
14481468,6,2
14483958,5,0
14508336,1,0
14526552,6,2
14532396,7,2
14559828,4,0
14562120,1,0
14562498,7,2
14564508,6,2
14569626,5,0
14571612,6,2
14572206,5,0
14573106,4,0
14574462,5,0
14587002,7,2
14589102,7,2
14590104,3,0
14590230,5,0
14591838,8,2
14592000,6,2
14592222,6,2
14592780,5,0
14593578,7,2
14596122,1,0
14597160,7,2
14600460,7,2
14603646,5,0
14604180,5,0
14610636,5,0
14614464,4,0
14618676,5,1
14624226,7,1
14653584,4,0
14670150,7,2
14678364,8,2
14683236,7,2
14685468,7,2
14705400,7,2
14706612,6,1
14708808,8,1
14711844,6,2
14720478,3,0
14721240,8,2
14725572,4,0
14725812,6,2
14734860,6,2
14741052,6,2
14791020,8,2
14803422,7,1
14804076,7,1
14805114,5,0
14807538,4,0
14819508,6,1
14819964,8,2
14824188,7,1
14824206,3,0
14824488,6,2
14828484,4,1
14830884,3,0
14833740,7,2
14880312,4,0
14883486,6,1
14884344,7,2
14895456,5,0
14897280,7,2
14906670,5,0
14913228,7,2
14918946,1,0
14919000,6,1
14919798,2,0
14925612,5,0
14930808,7,1
14945952,7,2
14964918,8,2
15005484,6,2
15013008,8,2
15013374,7,2
15016872,4,0
15019980,7,2
15025002,7,2
15084078,5,1
15105492,4,0
15105792,4,0
15108396,4,0
15112362,6,2
15113850,5,1
15115656,7,2
15115848,8,2
15116220,5,1
15126282,5,0
15130188,7,2
15131916,3,0
15133050,7,2
15133920,7,2
15134472,7,1
15134676,7,2
15135666,6,2
15137256,5,0
15139992,5,1
15140610,7,2
15143406,6,1
15148836,4,0
15152280,8,2
15154314,8,2
15168246,4,0
15183996,6,1
15245874,8,2
15246054,7,1
15254370,5,0
15259002,6,2
15262692,5,0
15264492,6,2
15269364,7,1
15277332,5,0
15341304,4,0
15343320,5,0
15343914,5,0
15344052,7,2
15346158,5,0
15356412,8,2
15358140,3,0
15363456,4,1
15365934,4,0
15366180,7,2
15367320,8,2
15367362,5,1
15368424,6,2
15410376,6,2
15419928,5,0
15420750,8,1
15427752,6,2
15441222,5,0
15442512,3,0
15446892,4,0
15448776,7,2
15448782,7,2
15451854,1,0
15453906,3,0
15456342,5,0
15456528,4,0
15459708,3,0
15460716,4,0
15465090,8,2
15474918,5,0
15496476,5,0
15506514,5,0
15516246,7,2
15517944,4,0
15537372,7,2
15543384,7,2
15552438,8,2
15553104,9,2
15553278,8,1
15553794,4,0
15553932,6,2
15555690,5,0
15561330,8,2
15561450,6,2
15570222,7,2
15588618,7,2
15629502,5,0
15629574,8,1
15637236,5,0
15639630,7,2
15640182,7,1
15642504,4,0
15642702,7,2
15651360,6,1
15660582,7,2
15661026,7,2
15661056,6,2
15670734,3,0
15670836,8,2
15670902,5,0
15672666,9,2
15674430,8,2
15675360,5,0
15676788,1,0
15678234,4,0
15678282,4,0
15678642,4,0
15683604,7,2
15686718,4,0
15695226,7,2
15715842,5,0
15724872,8,2
15741588,5,0
15751200,6,2
15757332,6,2
15758256,6,2
15765702,2,0
15774312,7,2
15779280,6,1
15784284,5,0
15785370,6,2
15786474,6,2
15788160,5,0
15789732,7,2
15790398,8,2
15795438,8,2
15795666,9,2
15796284,5,0
15798864,5,0
15800628,3,0
15831654,7,2
15840348,8,2
15868050,3,1
15871200,6,2
15876660,8,2
15884724,5,1
15886692,8,2
15890436,6,2
15890622,7,2
15890826,4,1
15903870,4,0
15905856,7,2
15906372,3,0
15907536,3,0
15907794,7,2
15968904,3,0
15976656,3,0
15980244,5,0
15984510,7,1
15986286,8,2
15992088,7,2
15993048,5,0
15996702,8,2
16002372,3,0
16009362,4,1
16010946,7,2
16059528,7,2
16071168,6,2
16082502,8,2
16086588,6,1
16088226,6,1
16090080,6,2
16091064,3,0
16092990,7,1
16098054,5,0
16100208,4,0
16101300,1,0
16104558,6,2
16108410,6,2
16139724,7,2
16164390,4,0
16165428,7,2
16168812,7,2
16173198,6,2
16173222,7,2
16173384,5,0
16173522,7,2
16174080,7,2
16175376,5,0
16176624,1,0
16183920,7,2
16183938,8,2
16184184,6,1
16184940,7,2
16186146,4,0
16186680,8,2
16187292,4,0
16187658,5,0
16189968,7,2
16196868,7,2
16198362,5,1
16198422,3,0
16199634,7,2
16201050,5,0
16202532,5,0
16202982,6,2
16203084,7,2
16203756,7,2
16203858,7,2
16203864,9,2
16204356,7,1
16205004,8,1
16206390,2,0
16212018,5,0
16215234,6,1
16215312,5,0
16216236,7,2
16216254,8,2
16217052,5,0
16218990,7,2
16221516,8,2
16224492,5,0
16226790,2,0
16236822,7,2
16240908,6,2
16278096,5,0
16295568,5,0
16296246,4,0
16303704,7,1
16310604,7,2
16319028,7,2
16321302,6,2
16324356,3,0
16327680,2,0
16333980,5,0
16333986,6,2
16334052,5,1
16353498,5,0
16383774,7,1
16395708,4,0
16396500,6,1
16396764,6,2
16405950,6,2
16409088,7,1
16416120,4,0
16418880,8,2
16426272,4,0
16427028,3,0
16427130,5,0
16429674,7,1
16429764,6,2
16429968,5,0
16432398,3,0
16435128,3,0
16436040,7,2
16436556,4,0
16437174,5,0
16437798,2,0
16441296,4,0
16443948,6,2
16458438,4,0
16476750,8,1
16481772,8,2
16482324,3,0
16496562,7,2
16511856,4,0
16512612,4,0
16512768,4,0
16515126,7,1
16517358,6,2
16519662,7,2
16523640,5,0
16527504,7,2
16534860,6,2
16539750,7,2
16557402,4,0
16574292,3,0
16581396,6,1
16597896,8,2
16599330,3,0
16608108,5,0
16615512,5,0
16618008,7,1
16619388,7,1
16623066,7,2
16623912,7,2
16629792,4,0
16629984,7,2
16630008,5,0
16677558,1,0
16680912,8,2
16681212,6,1
16701066,7,2
16703916,3,0
16707282,4,0
16707678,7,2
16710456,6,2
16711068,7,2
16711998,6,2
16712496,5,0
16713588,7,1
16714254,2,0
16715202,8,2
16719006,2,0
16720800,5,0
16723800,8,2
16725972,5,0
16726086,3,0
16728174,7,2
16729500,4,0
16729560,7,2
16731780,7,2
16732086,4,0
16734768,6,1
16736856,6,1
16737294,6,1
16739562,7,2
16739802,5,0
16742202,9,2
16744638,6,2
16745136,6,2
16748394,6,2
16783944,5,0
16786848,7,2
16789716,6,2
16836696,7,1
16840614,7,2
16855848,8,2
16856106,6,2
16860354,5,0
16866012,7,2
16886208,7,1
16931652,5,1
16936944,9,2
16937682,5,0
16937784,7,2
16938234,8,2
16942182,8,2
16950156,8,2
16952832,5,1
16956072,7,2
16958718,3,0
16960188,5,0
16960704,6,2
16969488,4,0
16970514,8,2
16970586,7,2
16970952,5,1
16974414,5,1
16975182,4,0
16975638,5,0
16975956,8,2
16976274,4,0
16979496,8,2
16981560,5,0
16984980,7,2
17000706,5,0
17024976,7,1
17048802,5,0
17051388,6,2
17053956,5,1
17062278,6,2
17062776,7,2
17063604,4,0
17067144,4,0
17071452,7,2
17073510,8,2
17074740,6,1
17075220,4,1
17075244,6,2
17075304,6,2
17077758,3,0
17086806,4,0
17105892,7,2
17112066,1,0
17130798,0,0
17134998,4,0
17146056,4,0
17149320,4,0
17149452,6,2
17150220,8,2
17150268,7,2
17151816,6,1
17154540,3,0
17155770,7,2
17156418,7,1
17185146,7,2
17203764,3,0
17211432,6,2
17213442,7,2
17213988,0,0
17215578,1,0
17220654,6,1
17224356,7,2
17227758,7,2
17228586,4,0
17228844,7,1
17229624,3,0
17236530,4,0
17236602,5,0
17244108,9,2
17248230,4,0
17251770,4,0
17253612,6,2
17257212,5,0
17259588,5,0
17260740,5,0
17262588,8,2
17263104,7,2
17263140,8,2
17264022,5,0
17266482,8,2
17267004,5,0
17267688,7,2
17270148,6,2
17270364,4,0
17279376,4,0
17308284,7,2
17313462,7,2
17321508,6,2
17325204,5,0
17325822,8,2
17326752,8,2
17364930,7,2
17370804,3,0
17373372,4,0
17380920,6,2
17381334,4,0
17381352,1,0
17381394,6,2
17385108,8,2
17391594,7,1
17396628,5,1
17420844,5,1
17428164,6,1
17461170,4,1
17469366,7,2
17470164,6,2
17474778,3,0
17477880,6,1
17483646,5,0
17484096,7,2
17526216,7,2
17528622,4,0
17531964,5,0
17538096,5,1
17539638,8,1
17547510,7,2
17558616,4,1
17563668,7,2
17565600,7,1
17571414,1,0
17573994,3,0
17578188,7,1
17583750,6,2
17588484,5,0
17588574,4,1
17588736,4,0
17589420,5,0
17589504,7,2
17607768,6,2
17607900,9,2
17612514,4,0
17619450,5,0
17620002,4,0
17640036,7,1
17640534,6,2
17664828,4,0
17667876,7,2
17672388,9,2
17672748,5,0
17684988,6,2
17689932,7,2
17695902,6,2
17697090,5,0
17699964,4,0
17701176,5,0
17702070,5,0
17703138,7,2
17711904,7,2
17715150,7,2
17716230,2,0
17717844,7,2
17719098,7,2
17719134,6,2
17719356,4,0
17719764,6,2
17719920,6,2
17720826,5,0
17721630,9,2
17722854,8,2
17724270,4,0
17728344,8,2
17729898,7,2
17731632,5,0
17732232,4,0
17734008,8,2
17734026,4,0
17737152,5,0
17738394,7,2
17746332,7,2
17755500,7,2
17779224,6,2
17785530,1,0
17797770,7,1
17810160,6,2
17822082,7,2
17825610,5,0
17827428,8,2
17829780,7,2
17830968,5,0
17833668,3,0
17835696,8,2
17838186,8,2
17843514,6,2
17844570,1,0
17844708,5,0
17845638,4,0
17845806,6,2
17846328,4,0
17847786,6,2
17849742,5,0
17853630,5,0
17854332,7,2
17857068,8,1
17908374,5,0
17913150,6,2
17919372,8,2
17922678,4,1
17922948,1,1
17940702,9,2
17954292,4,0
17954592,2,0
17957946,5,0
17958378,7,2
17959044,5,0
17963574,4,0
17969436,6,2
17972376,5,0
17996310,8,1
18015702,5,0
18043608,4,0
18047568,7,2
18051780,5,0
18059262,4,0
18064722,7,2
18065952,5,0
18066114,3,0
18068964,8,1
18072510,1,0
18080076,6,2
18080190,7,2
18081150,7,1
18082266,6,2
18083748,7,2
18088668,3,1
18125586,6,2
18126858,5,0
18153918,5,0
18157326,7,1
18162552,7,2
18169290,5,1
18172458,1,0
18174696,4,0
18177768,7,2
18177936,8,2
18188694,5,0
18193344,5,0
18193776,7,2
18193896,4,0
18224202,8,1
18227082,6,2
18232116,7,2
18261798,7,2
18274602,1,0
18276426,3,0
18282204,7,1
18282630,4,0
18283560,6,2
18284178,7,2
18284778,5,0
18298074,0,0
18299760,7,2
18300756,4,0
18305106,4,0
18305496,5,0
18307074,5,0
18312006,6,2
18315792,5,0
18317856,7,2
18317952,7,2
18318132,6,2
18319890,3,0
18320712,6,2
18322308,6,1
18327384,4,0
18343242,8,2
18362844,8,2
18363780,4,0
18369342,8,2
18369546,6,1
18377802,7,2
18385596,5,0
18399900,5,0
18406590,5,0
18414984,6,2
18419634,6,2
18431130,6,2
18435030,3,0
18439536,1,0
18440424,7,2
18440646,6,2
18473148,5,0
18473670,4,0
18476064,0,0
18493914,8,2
18496734,5,0
18502398,5,0
18519120,8,2
18536550,7,2
18548208,7,2
18553188,8,2
18575130,4,0
18600774,6,2
18621570,6,2
18640440,3,0
18642456,7,2
18643974,7,2
18644070,4,0
18645864,5,0
18649518,7,1
18650448,4,0
18651732,7,2
18655626,1,0
18658488,8,2
18658662,6,2
18663144,4,1
18676812,5,0
18679326,7,1
18693078,7,2
18699264,5,1
18712284,6,2
18720210,5,0
18726726,6,2
18726906,7,1
18729396,1,0
18729804,9,2
18736452,7,2
18743520,7,2
18743664,6,2
18743724,7,2
18749082,7,2
18753438,6,2
18753636,4,0
18753954,4,1
18757206,3,0
18757914,-1,0
18776208,0,0
18776580,6,1
18799578,8,2
18814860,6,2
18822258,6,1
18824100,7,2
18828624,7,2
18834126,7,2
18835536,8,2
18836184,8,1
18839532,7,2
18839868,6,2
18841524,9,2
18842088,8,2
18842430,6,2
18843456,5,0
18843624,7,2
18844236,8,1
18844260,6,2
18844446,6,2
18846750,4,0
18847008,7,2
18848862,3,0
18860946,8,2
18863766,5,0
18864042,4,0
18866046,0,0
18868590,6,2
18868686,7,2
18870216,7,1
18873840,5,0
18880104,5,1
18880626,5,0
18880914,5,0
18884346,4,0
18915774,5,1
18918054,7,1
18957864,7,2
18967350,6,2
18971178,8,2
18972126,7,2
18980340,4,0
18987708,5,0
18996840,5,0
18997110,7,2
18997482,6,2
18997494,7,1
18997758,7,1
18997776,6,2
18997950,8,2
18997962,7,2
19035600,8,2
19038486,5,0
19039512,5,0
19063380,5,0
19068294,5,0
19073778,7,2
19080528,8,2
19081458,5,0
19083072,6,2
19084098,7,2
19086096,7,2
19088994,7,2
19091748,7,2
19092618,7,2
19094352,5,0
19096416,6,2
19099854,7,2
19101978,7,2
19143336,5,0
19151124,6,2
19170402,7,1
19172520,9,2
19189968,9,2
19192254,6,2
19193592,6,1
19199490,6,1
19202400,5,0
19203966,6,2
19206744,5,0
19215876,5,0
19218900,8,1
19247130,4,0
19253622,6,2
19253706,7,2
19269264,5,0
19269942,7,2
19273368,8,2
19279086,7,2
19292142,6,2
19293906,7,2
19296480,5,0
19296936,5,0
19302618,4,0
19345596,5,0
19351650,6,1
19353606,5,0
19354254,7,1
19363692,8,1
19367652,4,0
19369446,6,2
19371558,3,0
19373466,7,1
19383984,4,0
19385352,9,1
19385580,4,0
19386504,6,2
19400424,5,0
19401816,7,2
19403436,8,2
19407516,6,2
19407906,7,2
19408260,6,2
19415430,6,1
19418400,7,2
19419390,6,2
19419432,4,0
19419990,7,2
19420404,0,0
19420986,7,2
19422636,6,2
19423032,6,2
19423404,6,2
19429620,7,2
19441404,6,2
19461750,1,1
19463916,8,2
19472526,8,1
19475622,2,0
19486626,4,0
19489758,7,2
19490568,8,1
19490610,4,0
19493610,7,2
19497438,5,0
19500348,7,2
19503522,3,0
19506006,3,0
19507542,7,2
19507560,6,2
19507620,5,0
19511046,2,1
19511322,5,1
19512318,8,2
19538748,6,2
19544136,7,2
19570116,5,0
19574748,5,0
19579524,5,0
19583754,8,1
19585578,5,0
19588704,5,0
19590228,7,2
19613118,6,1
19616004,7,1
19622184,5,0
19627344,5,0
19635270,6,1
19654872,3,0
19659240,7,2
19670940,5,1
19671654,5,1
19671756,3,0
19673208,6,2
19673478,1,0
19676160,9,2
19681962,5,0
19693440,6,1
19695054,6,2
19716696,7,2
19718376,6,2
19718592,7,2
19718994,8,2
19736598,7,2
19748106,7,2
19752780,6,2
19760178,6,2
19760346,2,0
19762692,7,2
19766580,4,1
19767282,3,0
19767990,2,0
19768980,3,0
19775058,2,1
19782750,7,2
19786188,8,2
19795044,7,2
19799730,7,1
19804416,7,2
19818354,8,2
19819686,5,0
19823574,5,0
19823742,7,2
19827312,8,1
19828020,7,2
19829412,8,1
19831116,7,2
19833342,6,2
19833768,7,2
19842240,5,0
19844814,6,1
19845546,8,2
19848162,7,2
19848786,4,1
19849158,4,0
19851240,5,0
19851912,8,2
19851918,5,1
19852584,8,2
19853436,8,2
19863786,4,0
19865520,8,1
19870134,3,0
19885452,4,0
19886172,7,1
19890894,5,0
19893978,7,2
19897218,0,0
19902354,4,0
19904172,6,1
19907526,6,2
19909692,7,2
19922112,3,0
19936176,7,1
19941006,6,2
19944156,5,0
19948692,7,2
19959810,6,2
19969128,9,2
19972392,7,1
19973082,5,1
19973460,5,0
19973868,4,0
19975548,9,1
19980228,4,0
19982922,7,2
19983582,3,0
19983828,7,2
19985862,5,1
19987512,7,2
19991814,6,2
19992264,8,2
19997754,6,2
20027148,6,2
20044134,8,1
20045586,5,0
20056782,8,1
20066832,8,1
20069094,3,0
20069112,5,1
20073180,6,2
20080338,5,0
20081454,8,2
20083254,3,0
20085780,7,2
20085816,3,0
20088012,7,2
20088762,7,2
20090718,4,0
20094798,3,0
20094924,1,0
20095914,7,1
20106672,6,2
20140416,3,0
20151942,7,2
20162220,6,1
20163948,5,0
20164692,7,2
20171136,7,2
20171934,5,1
20172468,8,1
20173836,6,1
20181450,6,2
20182080,5,0
20187900,8,2
20188626,7,1
20190942,9,2
20191338,5,1
20191542,5,0
20191638,8,2
20221302,7,2
20227512,7,2
20246736,6,1
20250012,9,2
20253402,8,2
20254782,6,2
20264238,2,0
20265990,6,2
20267376,5,0
20268390,6,2
20269980,5,0
20276112,6,2
20277288,7,2
20281260,6,2
20282826,6,2
20285244,6,1
20287242,7,2
20288352,7,2
20288436,7,1
20288814,5,1
20295942,3,0
20297574,5,0
20300958,8,2
20302278,7,2
20304354,3,0
20304882,6,2
20305770,5,0
20307552,7,1
20310540,7,2
20314392,6,1
20317794,1,0
20320296,6,2
20322558,4,0
20322858,4,0
20322972,8,2
20324358,5,1
20324670,6,2
20325216,8,1
20325300,6,2
20333592,8,2
20334816,6,2
20355156,8,2
20357856,6,1
20367114,5,0
20381082,8,2
20384664,6,1
20386596,8,1
20394372,6,2
20396892,6,1
20400054,7,2
20405010,7,2
20405544,7,2
20405868,4,1
20406036,5,0
20416704,6,2
20418750,5,1
20441154,7,1
20448840,6,2
20451396,5,0
20451744,8,2
20473194,7,2
20474748,5,0
20478816,4,0
20483604,7,1
20489268,-1,0
20489526,5,0
20492586,7,1
20497020,6,2
20505678,8,2
20508456,8,1
20509668,8,2
20517684,7,2
20522484,4,0
20531412,4,0
20539254,6,2
20562732,7,1
20572668,1,0
20580594,5,0
20602470,8,2
20604894,5,0
20607072,6,2
20607786,7,1
20608674,8,2
20617194,7,1
20620008,5,1
20620062,3,1
20627442,4,0
20629776,4,0
20638782,5,1
20670210,8,1
20677956,5,0
20685792,4,0
20702748,5,1
20712984,5,0
20715846,5,0
20720268,7,2
20720460,6,2
20720520,7,2
20721084,6,1
20729280,3,0
20729328,7,2
20729448,5,0
20732112,8,2
20733336,4,0
20736048,7,2
20738178,5,0
20738814,2,0
20768202,5,0
20793552,4,0
20794536,4,0
20796186,6,2
20805312,4,0
20807994,7,1
20808216,9,1
20808438,6,2
20813508,4,0
20817240,8,2
20817714,4,1
20822070,6,2
20823186,4,0
20826012,5,1
20826090,3,0
20826498,7,2
20828520,6,1
20832132,4,0
20833080,6,2
20833284,8,2
20833878,5,0
20837262,6,2
20838606,4,0
20839086,5,0
20839404,5,0
20847018,6,1
20852784,8,2
20853186,9,2
20855550,4,0
20855850,7,2
20857692,6,2
20858988,1,0
20859264,8,2
20859822,8,2
20860206,9,2
20860896,7,2
20862336,8,2
20862984,5,0
20874606,7,2
20874948,6,1
20875236,7,2
20876250,6,2
20876322,5,0
20878020,7,2
20880216,4,0
20881446,5,0
20881464,2,0
20881644,7,2
20884230,5,1
20884452,5,0
20884458,7,1
20887740,7,1
20901012,5,1
20901078,5,0
20914590,7,2
20918838,7,2
20925288,8,2
20930280,9,2
20930292,8,1
20953764,6,1
20961600,5,1
20965008,7,2
20968086,7,2
20969760,6,1
20969862,0,0
20974734,7,2
20975400,7,2
20976270,5,1
20983626,5,0
20983914,7,1
20987076,6,2
20987406,5,0
20988972,6,2
20990502,7,2
20996850,4,0
20997336,6,2
21036354,5,1
21049848,7,1
21079710,5,0
21090690,7,1
21098160,7,2
21102342,8,2
21104028,8,2
21104238,7,2
21106590,7,1
21108048,7,2
21117108,7,2
21122676,4,1
21124146,4,1
21168168,8,1
21168198,5,0
21189468,7,1
21194382,7,1
21196356,7,2
21197442,5,1
21197448,7,2
21205266,5,0
21216114,8,1
21218532,3,0
21224262,3,0
21225234,6,2
21226698,5,0
21229692,7,1
21244380,8,1
21252366,4,1
21269550,5,0
21270690,8,1
21277620,7,2
21295116,7,1
21301410,5,0
21304224,6,2
21309240,6,2
21311256,8,2
21311436,5,0
21318960,8,1
21319074,4,1
21323322,8,1
21323904,5,0
21328212,7,2
21330312,7,1
21337074,2,0
21340494,5,0
21343650,8,2
21371028,7,1
21380496,5,0
21385020,8,2
21402300,6,2
21402600,9,1
21407448,9,2
21409206,7,2
21422298,5,1
21422664,3,0
21428724,6,2
21433188,6,2
21434958,7,1
21438300,5,0
21439146,7,1
21441738,6,2
21449886,7,1
21454806,7,2
21456528,8,2
21458634,5,0
21459528,5,0
21459570,7,2
21460038,1,0
21462276,4,0
21465654,6,2
21469638,7,2
21470862,7,2
21473406,8,2
21473730,8,2
21475356,4,0
21476454,5,1
21477264,8,2
21479514,8,2
21480396,7,2
21482460,5,0
21483690,4,0
21486336,7,2
21487020,5,1
21487032,8,2
21488742,6,2
21497814,3,0
21511692,5,0
21517512,7,1
21532080,7,1
21533616,3,0
21535044,7,1
21538050,5,0
21546630,3,0
21561048,5,1
21568086,7,1
21568446,8,2
21570294,7,1
21576288,8,2
21576348,4,1
21576888,8,1
21582012,4,0
21584958,2,0
